text,text_lower,length,digit_count,alphabet_count,is_numeric,is_date,contains_currency,x,y,relative_x,relative_y,width,height,relative_width,relative_height,aspect_ratio,log_area,ocr_confidence,line_number,paragraph_number,block_number,previous_text,previous_x,previous_y,next_text,next_x,next_y,label,document,source
Date:,date:,5,0,4,0,0,0,533,78,0.5076190476190476,0.156,31,8,0.0295238095238095,0.016,3.875,5.517452896464707,1.0,3,2,1,ret-400-8123,605,55,06.08.2022,568,78,O,invoice_0002.png,synthetic
06.08.2022,06.08.2022,10,8,0,1,1,1,568,78,0.540952380952381,0.156,71,8,0.0676190476190476,0.016,8.875,6.343880434126331,1.0,3,2,1,date:,533,78,bill to:,533,100,DATE,invoice_0002.png,synthetic
Bill To:,bill to:,8,0,6,0,0,0,533,100,0.5076190476190476,0.2,38,9,0.0361904761904761,0.018,4.222222222222222,5.83773044716594,1.0,4,2,1,06.08.2022,568,78,mahesh,575,100,O,invoice_0002.png,synthetic
Mahesh,mahesh,6,0,6,0,0,0,575,100,0.5476190476190477,0.2,47,9,0.0447619047619047,0.018,5.222222222222222,6.049733455231958,1.0,4,2,1,bill to:,533,100,jain,626,101,CUSTOMER,invoice_0002.png,synthetic
Jain,jain,4,0,4,0,0,0,626,101,0.5961904761904762,0.202,25,8,0.0238095238095238,0.016,3.125,5.303304908059076,1.0,4,2,1,mahesh,575,100,s.no.,61,134,CUSTOMER,invoice_0002.png,synthetic
S.No.,s.no.,5,0,3,0,0,0,61,134,0.058095238095238,0.268,33,8,0.0314285714285714,0.016,4.125,5.579729825986222,1.0,5,3,1,jain,626,101,product description,107,133,O,invoice_0002.png,synthetic
Product Description,product description,19,0,18,0,0,0,107,133,0.1019047619047619,0.266,122,11,0.1161904761904761,0.022,11.090909090909092,7.202661196523238,1.0,5,3,1,s.no.,61,134,qty,462,134,O,invoice_0002.png,synthetic
Qty,qty,3,0,3,0,0,0,462,134,0.44,0.268,22,10,0.0209523809523809,0.02,2.2,5.3981627015177525,1.0,5,3,1,product description,107,133,unit,595,134,O,invoice_0002.png,synthetic
Unit,unit,4,0,4,0,0,0,595,134,0.5666666666666667,0.268,26,8,0.0247619047619047,0.016,3.25,5.342334251964811,1.0,5,3,1,qty,462,134,unit price,728,134,O,invoice_0002.png,synthetic
Unit Price,unit price,10,0,9,0,0,0,728,134,0.6933333333333334,0.268,60,8,0.0571428571428571,0.016,7.5,6.175867270105761,1.0,5,3,1,unit,595,134,total,861,133,O,invoice_0002.png,synthetic
Total,total,5,0,5,0,0,0,861,133,0.82,0.266,31,9,0.0295238095238095,0.018,3.4444444444444446,5.634789603169249,1.0,5,3,1,unit price,728,134,maggi,107,156,O,invoice_0002.png,synthetic
Maggi,maggi,5,0,5,0,0,0,107,156,0.1019047619047619,0.312,33,11,0.0314285714285714,0.022,3.0,5.8971538676367405,1.0,6,3,1,total,861,133,sauce,144,157,PRODUCT,invoice_0002.png,synthetic
Sauce,sauce,5,0,5,0,0,0,144,157,0.1371428571428571,0.314,34,8,0.0323809523809523,0.016,4.25,5.60947179518496,1.0,6,3,1,maggi,107,156,500g,182,157,PRODUCT,invoice_0002.png,synthetic
500g,500g,4,3,1,0,0,0,182,157,0.1733333333333333,0.314,28,10,0.0266666666666666,0.02,2.8,5.638354669333745,1.0,6,3,1,sauce,144,157,1,462,157,PRODUCT,invoice_0002.png,synthetic
1,1,1,1,0,1,0,0,462,157,0.44,0.314,7,8,0.0066666666666666,0.016,0.875,4.04305126783455,1.0,6,3,1,500g,182,157,box,595,156,QUANTITY,invoice_0002.png,synthetic
box,box,3,0,3,0,0,0,595,156,0.5666666666666667,0.312,20,9,0.019047619047619,0.018,2.2222222222222223,5.198497031265826,1.0,6,3,1,1,462,157,382.50,728,157,UNIT,invoice_0002.png,synthetic
382.50,382.50,6,5,0,1,0,1,728,157,0.6933333333333334,0.314,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,6,3,1,box,595,156,382.50,861,157,UNIT_PRICE,invoice_0002.png,synthetic
382.50,382.50,6,5,0,1,0,1,861,157,0.82,0.314,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,6,3,1,382.50,728,157,refined,107,179,ITEM_TOTAL,invoice_0002.png,synthetic
Refined,refined,7,0,7,0,0,0,107,179,0.1019047619047619,0.358,41,9,0.039047619047619,0.018,4.555555555555555,5.91350300563827,1.0,7,3,1,382.50,861,157,sugar,152,180,PRODUCT,invoice_0002.png,synthetic
Sugar,sugar,5,0,5,0,0,0,152,180,0.1447619047619047,0.36,33,10,0.0314285714285714,0.02,3.3,5.802118375377063,1.0,7,3,1,refined,107,179,1kg,189,179,PRODUCT,invoice_0002.png,synthetic
1kg,1kg,3,1,2,0,0,0,189,179,0.18,0.358,20,11,0.019047619047619,0.022,1.818181818181818,5.3981627015177525,1.0,7,3,1,sugar,152,180,6,462,180,PRODUCT,invoice_0002.png,synthetic
6,6,1,1,0,1,0,0,462,180,0.44,0.36,7,8,0.0066666666666666,0.016,0.875,4.04305126783455,1.0,7,3,1,1kg,189,179,box,595,179,QUANTITY,invoice_0002.png,synthetic
box,box,3,0,3,0,0,0,595,179,0.5666666666666667,0.358,20,9,0.019047619047619,0.018,2.2222222222222223,5.198497031265826,1.0,7,3,1,6,462,180,247.00,728,180,UNIT,invoice_0002.png,synthetic
247.00,247.00,6,5,0,1,0,1,728,180,0.6933333333333334,0.36,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,7,3,1,box,595,179,₹1482.00,861,180,UNIT_PRICE,invoice_0002.png,synthetic
₹1482.00,₹1482.00,8,6,0,1,0,1,861,180,0.82,0.36,53,8,0.0504761904761904,0.016,6.625,6.052089168924417,1.0,7,3,1,247.00,728,180,lux,107,203,ITEM_TOTAL,invoice_0002.png,synthetic
Lux,lux,3,0,3,0,0,0,107,203,0.1019047619047619,0.406,20,8,0.019047619047619,0.016,2.5,5.081404364984463,1.0,8,3,1,₹1482.00,861,180,soap,131,203,PRODUCT,invoice_0002.png,synthetic
Soap,soap,4,0,4,0,0,0,131,203,0.1247619047619047,0.406,28,10,0.0266666666666666,0.02,2.8,5.638354669333745,1.0,8,3,1,lux,107,203,100g,163,203,PRODUCT,invoice_0002.png,synthetic
100g,100g,4,3,1,0,0,0,163,203,0.1552380952380952,0.406,28,10,0.0266666666666666,0.02,2.8,5.638354669333745,1.0,8,3,1,soap,131,203,0.25,462,203,PRODUCT,invoice_0002.png,synthetic
0.25,0.25,4,3,0,1,0,1,462,203,0.44,0.406,25,8,0.0238095238095238,0.016,3.125,5.303304908059076,1.0,8,3,1,100g,163,203,ml,595,202,QUANTITY,invoice_0002.png,synthetic
ml,ml,2,0,2,0,0,0,595,202,0.5666666666666667,0.404,14,9,0.0133333333333333,0.018,1.5555555555555556,4.844187086458591,1.0,8,3,1,0.25,462,203,123.50,728,203,UNIT,invoice_0002.png,synthetic
123.50,123.50,6,5,0,1,0,1,728,203,0.6933333333333334,0.406,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,8,3,1,ml,595,202,30.88,861,203,UNIT_PRICE,invoice_0002.png,synthetic
30.88,30.88,5,4,0,1,0,1,861,203,0.82,0.406,32,8,0.0304761904761904,0.016,4.0,5.54907608489522,1.0,8,3,1,123.50,728,203,saffola,107,225,ITEM_TOTAL,invoice_0002.png,synthetic
Saffola,saffola,7,0,7,0,0,0,107,225,0.1019047619047619,0.45,38,9,0.0361904761904761,0.018,4.222222222222222,5.83773044716594,1.0,9,3,1,30.88,861,203,gold,149,225,PRODUCT,invoice_0002.png,synthetic
Gold,gold,4,0,4,0,0,0,149,225,0.1419047619047619,0.45,25,9,0.0238095238095238,0.018,2.7777777777777777,5.420534999272286,1.0,9,3,1,saffola,107,225,oil,178,225,PRODUCT,invoice_0002.png,synthetic
Oil,oil,3,0,3,0,0,0,178,225,0.1695238095238095,0.45,15,9,0.0142857142857142,0.018,1.6666666666666667,4.912654885736052,1.0,9,3,1,gold,149,225,1l,197,226,PRODUCT,invoice_0002.png,synthetic
1L,1l,2,1,1,0,0,0,197,226,0.1876190476190476,0.452,14,8,0.0133333333333333,0.016,1.75,4.727387818712341,1.0,9,3,1,oil,178,225,2,462,226,PRODUCT,invoice_0002.png,synthetic
2,2,1,1,0,1,0,0,462,226,0.44,0.452,7,8,0.0066666666666666,0.016,0.875,4.04305126783455,1.0,9,3,1,1l,197,226,kg,595,225,QUANTITY,invoice_0002.png,synthetic
kg,kg,2,0,2,0,0,0,595,225,0.5666666666666667,0.45,13,11,0.0123809523809523,0.022,1.181818181818182,4.969813299576001,1.0,9,3,1,2,462,226,367.50,728,226,UNIT,invoice_0002.png,synthetic
367.50,367.50,6,5,0,1,0,1,728,226,0.6933333333333334,0.452,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,9,3,1,kg,595,225,₹735.00,861,226,UNIT_PRICE,invoice_0002.png,synthetic
₹735.00,₹735.00,7,5,0,1,0,1,861,226,0.82,0.452,46,8,0.0438095238095238,0.016,5.75,5.910796644040527,1.0,9,3,1,367.50,728,226,ariel,107,248,ITEM_TOTAL,invoice_0002.png,synthetic
Ariel,ariel,5,0,5,0,0,0,107,248,0.1019047619047619,0.496,25,9,0.0238095238095238,0.018,2.7777777777777777,5.420534999272286,1.0,10,3,1,₹735.00,861,226,powder,136,248,PRODUCT,invoice_0002.png,synthetic
Powder,powder,6,0,6,0,0,0,136,248,0.1295238095238095,0.496,40,9,0.0380952380952381,0.018,4.444444444444445,5.8888779583328805,1.0,10,3,1,ariel,107,248,1kg,180,248,PRODUCT,invoice_0002.png,synthetic
1kg,1kg,3,1,2,0,0,0,180,248,0.1714285714285714,0.496,20,11,0.019047619047619,0.022,1.818181818181818,5.3981627015177525,1.0,10,3,1,powder,136,248,0.5,462,249,PRODUCT,invoice_0002.png,synthetic
0.5,0.5,3,2,0,1,0,0,462,249,0.44,0.498,18,8,0.0171428571428571,0.016,2.25,4.976733742420574,1.0,10,3,1,1kg,180,248,g,595,251,QUANTITY,invoice_0002.png,synthetic
g,g,1,0,1,0,0,0,595,251,0.5666666666666667,0.502,7,8,0.0066666666666666,0.016,0.875,4.04305126783455,1.0,10,3,1,0.5,462,249,rs. 331.50,728,249,UNIT,invoice_0002.png,synthetic
Rs. 331.50,rs. 331.50,10,5,2,0,0,1,728,249,0.6933333333333334,0.498,60,8,0.0571428571428571,0.016,7.5,6.175867270105761,1.0,10,3,1,g,595,251,165.75,861,249,UNIT_PRICE,invoice_0002.png,synthetic
165.75,165.75,6,5,0,1,0,1,861,249,0.82,0.498,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,10,3,1,rs. 331.50,728,249,nescafe,107,271,ITEM_TOTAL,invoice_0002.png,synthetic
Nescafe,nescafe,7,0,7,0,0,0,107,271,0.1019047619047619,0.542,44,9,0.0419047619047619,0.018,4.888888888888889,5.983936280687191,1.0,11,3,1,165.75,861,249,classic,155,271,PRODUCT,invoice_0002.png,synthetic
Classic,classic,7,0,7,0,0,0,155,271,0.1476190476190476,0.542,38,9,0.0361904761904761,0.018,4.222222222222222,5.83773044716594,1.0,11,3,1,nescafe,107,271,100g,197,272,PRODUCT,invoice_0002.png,synthetic
100g,100g,4,3,1,0,0,0,197,272,0.1876190476190476,0.544,28,10,0.0266666666666666,0.02,2.8,5.638354669333745,1.0,11,3,1,classic,155,271,3,462,272,PRODUCT,invoice_0002.png,synthetic
3,3,1,1,0,1,0,0,462,272,0.44,0.544,7,8,0.0066666666666666,0.016,0.875,4.04305126783455,1.0,11,3,1,100g,197,272,ml,595,271,QUANTITY,invoice_0002.png,synthetic
ml,ml,2,0,2,0,0,0,595,271,0.5666666666666667,0.542,14,9,0.0133333333333333,0.018,1.5555555555555556,4.844187086458591,1.0,11,3,1,3,462,272,266.00,728,272,UNIT,invoice_0002.png,synthetic
266.00,266.00,6,5,0,1,0,1,728,272,0.6933333333333334,0.544,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,11,3,1,ml,595,271,798,861,272,UNIT_PRICE,invoice_0002.png,synthetic
798,798,3,3,0,1,0,0,861,272,0.82,0.544,21,8,0.02,0.016,2.625,5.1298987149230735,1.0,11,3,1,266.00,728,272,stayfree,107,294,ITEM_TOTAL,invoice_0002.png,synthetic
Stayfree,stayfree,8,0,8,0,0,0,107,294,0.1019047619047619,0.588,47,11,0.0447619047619047,0.022,4.2727272727272725,6.249975242259483,1.0,12,3,1,798,861,272,xl,158,295,PRODUCT,invoice_0002.png,synthetic
XL,xl,2,0,2,0,0,0,158,295,0.1504761904761904,0.59,15,8,0.0142857142857142,0.016,1.875,4.795790545596741,1.0,12,3,1,stayfree,107,294,8pc,177,295,PRODUCT,invoice_0002.png,synthetic
8pc,8pc,3,1,2,0,0,0,177,295,0.1685714285714285,0.59,20,10,0.019047619047619,0.02,2.0,5.303304908059076,1.0,12,3,1,xl,158,295,20,462,295,PRODUCT,invoice_0002.png,synthetic
20,20,2,2,0,1,0,0,462,295,0.44,0.59,14,8,0.0133333333333333,0.016,1.75,4.727387818712341,1.0,12,3,1,8pc,177,295,l,595,295,QUANTITY,invoice_0002.png,synthetic
L,l,1,0,1,0,0,0,595,295,0.5666666666666667,0.59,7,8,0.0066666666666666,0.016,0.875,4.04305126783455,1.0,12,3,1,20,462,295,465.00,728,295,UNIT,invoice_0002.png,synthetic
465.00,465.00,6,5,0,1,0,1,728,295,0.6933333333333334,0.59,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,12,3,1,l,595,295,"9,300.00",861,295,UNIT_PRICE,invoice_0002.png,synthetic
"9,300.00","9,300.00",8,6,0,1,0,1,861,295,0.82,0.59,50,10,0.0476190476190476,0.02,5.0,6.2166061010848646,1.0,12,3,1,465.00,728,295,tide,107,317,ITEM_TOTAL,invoice_0002.png,synthetic
Tide,tide,4,0,4,0,0,0,107,317,0.1019047619047619,0.634,24,9,0.0228571428571428,0.018,2.6666666666666665,5.37989735354046,1.0,13,3,1,"9,300.00",861,295,powder,135,317,PRODUCT,invoice_0002.png,synthetic
Powder,powder,6,0,6,0,0,0,135,317,0.1285714285714285,0.634,40,9,0.0380952380952381,0.018,4.444444444444445,5.8888779583328805,1.0,13,3,1,tide,107,317,1kg,179,317,PRODUCT,invoice_0002.png,synthetic
1kg,1kg,3,1,2,0,0,0,179,317,0.1704761904761904,0.634,20,11,0.019047619047619,0.022,1.818181818181818,5.3981627015177525,1.0,13,3,1,powder,135,317,0.5,462,318,PRODUCT,invoice_0002.png,synthetic
0.5,0.5,3,2,0,1,0,0,462,318,0.44,0.636,18,8,0.0171428571428571,0.016,2.25,4.976733742420574,1.0,13,3,1,1kg,179,317,pack,595,317,QUANTITY,invoice_0002.png,synthetic
pack,pack,4,0,4,0,0,0,595,317,0.5666666666666667,0.634,26,11,0.0247619047619047,0.022,2.363636363636364,5.659482215759621,1.0,13,3,1,0.5,462,318,rs. 497.50,728,318,UNIT,invoice_0002.png,synthetic
Rs. 497.50,rs. 497.50,10,5,2,0,0,1,728,318,0.6933333333333334,0.636,60,8,0.0571428571428571,0.016,7.5,6.175867270105761,1.0,13,3,1,pack,595,317,248.75,861,318,UNIT_PRICE,invoice_0002.png,synthetic
248.75,248.75,6,5,0,1,0,1,861,318,0.82,0.636,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,13,3,1,rs. 497.50,728,318,pond's,107,340,ITEM_TOTAL,invoice_0002.png,synthetic
Pond's,pond's,6,0,5,0,0,0,107,340,0.1019047619047619,0.68,36,9,0.0342857142857142,0.018,4.0,5.783825182329737,1.0,14,3,1,248.75,861,318,cream,147,341,PRODUCT,invoice_0002.png,synthetic
Cream,cream,5,0,5,0,0,0,147,341,0.14,0.682,36,8,0.0342857142857142,0.016,4.5,5.666426688112432,1.0,14,3,1,pond's,107,340,50g,187,341,PRODUCT,invoice_0002.png,synthetic
50g,50g,3,2,1,0,0,0,187,341,0.178095238095238,0.682,21,10,0.02,0.02,2.1,5.351858133476067,1.0,14,3,1,cream,147,341,3,462,341,PRODUCT,invoice_0002.png,synthetic
3,3,1,1,0,1,0,0,462,341,0.44,0.682,7,8,0.0066666666666666,0.016,0.875,4.04305126783455,1.0,14,3,1,50g,187,341,packet,595,340,QUANTITY,invoice_0002.png,synthetic
packet,packet,6,0,6,0,0,0,595,340,0.5666666666666667,0.68,37,11,0.0352380952380952,0.022,3.363636363636364,6.0112671744041615,1.0,14,3,1,3,462,341,rs. 450.50,728,341,UNIT,invoice_0002.png,synthetic
Rs. 450.50,rs. 450.50,10,5,2,0,0,1,728,341,0.6933333333333334,0.682,60,8,0.0571428571428571,0.016,7.5,6.175867270105761,1.0,14,3,1,packet,595,340,rs. 1351.50,861,341,UNIT_PRICE,invoice_0002.png,synthetic
Rs. 1351.50,rs. 1351.50,11,6,2,0,0,1,861,341,0.82,0.682,67,8,0.0638095238095238,0.016,8.375,6.285998094508865,1.0,14,3,1,rs. 450.50,728,341,subtotal :,737,370,ITEM_TOTAL,invoice_0002.png,synthetic
Subtotal :,subtotal :,10,0,8,0,0,0,737,370,0.7019047619047619,0.74,55,9,0.0523809523809523,0.018,6.111111111111111,6.206575926724928,1.0,15,4,1,rs. 1351.50,861,341,14494.38,936,371,O,invoice_0002.png,synthetic
14494.38,14494.38,8,7,0,1,0,1,936,371,0.8914285714285715,0.742,53,8,0.0504761904761904,0.016,6.625,6.052089168924417,1.0,15,4,1,subtotal :,737,370,gst 5% :,737,392,SUBTOTAL,invoice_0002.png,synthetic
GST 5% :,gst 5% :,8,1,3,0,0,0,737,392,0.7019047619047619,0.784,54,8,0.0514285714285714,0.016,6.75,6.07073772800249,1.0,16,4,1,14494.38,936,371,724.72,950,392,O,invoice_0002.png,synthetic
724.72,724.72,6,5,0,1,0,1,950,392,0.9047619047619048,0.784,39,8,0.0371428571428571,0.016,4.875,5.746203190540153,1.0,16,4,1,gst 5% :,737,392,total :,737,412,O,invoice_0002.png,synthetic
Total :,total :,7,0,5,0,0,0,737,412,0.7019047619047619,0.824,35,9,0.0333333333333333,0.018,3.888888888888889,5.755742213586912,1.0,17,4,1,724.72,950,392,15219.10,930,413,O,invoice_0002.png,synthetic
15219.10,15219.10,8,7,0,1,0,1,930,413,0.8857142857142857,0.826,59,8,0.0561904761904761,0.016,7.375,6.159095388491933,1.0,17,4,1,total :,737,412,paid  :,737,433,TOTAL,invoice_0002.png,synthetic
Paid  :,paid  :,7,0,4,0,0,0,737,433,0.7019047619047619,0.866,36,9,0.0342857142857142,0.018,4.0,5.783825182329737,1.0,18,4,1,15219.10,930,413,rs. 15219.10,915,434,O,invoice_0002.png,synthetic
Rs. 15219.10,rs. 15219.10,12,7,2,0,0,1,915,434,0.8714285714285714,0.868,74,8,0.0704761904761904,0.016,9.25,6.385194398997726,1.0,18,4,1,paid  :,737,433,,0,0,PAID,invoice_0002.png,synthetic
Balaji,balaji,6,0,6,0,0,0,229,24,0.3583724569640062,0.06,51,18,0.0798122065727699,0.045,2.833333333333333,6.823286122355687,1.0,1,1,1,,0,0,traders,284,24,SUPPLIER,invoice_0003.png,synthetic
Traders,traders,7,0,7,0,0,0,284,24,0.4444444444444444,0.06,69,14,0.107981220657277,0.035,4.928571428571429,6.874198495453294,1.0,1,1,1,balaji,229,24,&,357,24,SUPPLIER,invoice_0003.png,synthetic
&,&,1,0,0,0,0,0,357,24,0.5586854460093896,0.06,14,14,0.0219092331768388,0.035,1.0,5.2832037287379885,1.0,1,1,1,traders,284,24,co.,375,24,SUPPLIER,invoice_0003.png,synthetic
Co.,co.,3,0,2,0,0,0,375,24,0.5868544600938967,0.06,31,14,0.0485133020344287,0.035,2.2142857142857144,6.075346031088684,1.0,1,1,1,&,357,24,"63,",278,45,SUPPLIER,invoice_0003.png,synthetic
"63,","63,",3,2,0,1,0,0,278,45,0.4350547730829421,0.1125,18,12,0.028169014084507,0.03,1.5,5.37989735354046,1.0,2,1,1,co.,375,24,tilak,300,45,O,invoice_0003.png,synthetic
Tilak,tilak,5,0,5,0,0,0,300,45,0.4694835680751174,0.1125,27,10,0.0422535211267605,0.025,2.7,5.602118820879701,1.0,2,1,1,"63,",278,45,road,331,45,O,invoice_0003.png,synthetic
Road,road,4,0,4,0,0,0,331,45,0.5179968701095462,0.1125,31,10,0.0485133020344287,0.025,3.1,5.739792912179234,1.0,2,1,1,tilak,300,45,to:,36,75,O,invoice_0003.png,synthetic
To:,to:,3,0,2,0,0,0,36,75,0.056338028169014,0.1875,17,10,0.0266040688575899,0.025,1.7,5.14166355650266,1.0,3,2,1,road,331,45,mahesh,59,76,O,invoice_0003.png,synthetic
Mahesh,mahesh,6,0,6,0,0,0,59,76,0.0923317683881064,0.19,52,10,0.081377151799687,0.025,5.2,6.255750041753367,1.0,3,2,1,to:,36,75,singh,115,76,CUSTOMER,invoice_0003.png,synthetic
Singh,singh,5,0,5,0,0,0,115,76,0.1799687010954616,0.19,39,13,0.0610328638497652,0.0325,3.0,6.230481447578482,1.0,3,2,1,mahesh,59,76,date:,486,75,CUSTOMER,invoice_0003.png,synthetic
Date:,date:,5,0,4,0,0,0,486,75,0.7605633802816901,0.1875,31,10,0.0485133020344287,0.025,3.1,5.739792912179234,1.0,3,2,1,singh,115,76,14 mar 2024,521,76,O,invoice_0003.png,synthetic
14 Mar 2024,14 mar 2024,11,6,3,0,0,0,521,76,0.8153364632237872,0.19,80,10,0.1251956181533646,0.025,8.0,6.68586094706836,1.0,3,2,1,date:,486,75,no:,36,97,DATE,invoice_0003.png,synthetic
No:,no:,3,0,2,0,0,0,36,97,0.056338028169014,0.2425,20,10,0.0312989045383411,0.025,2.0,5.303304908059076,1.0,4,2,1,14 mar 2024,521,76,b3296,60,98,O,invoice_0003.png,synthetic
B3296,b3296,5,4,1,0,0,0,60,98,0.0938967136150234,0.245,41,10,0.0641627543035993,0.025,4.1,6.018593214496234,1.0,4,2,1,no:,36,97,shakti,36,127,INVOICE_NUMBER,invoice_0003.png,synthetic
Shakti,shakti,6,0,6,0,0,0,36,127,0.056338028169014,0.3175,36,10,0.056338028169014,0.025,3.6,5.8888779583328805,1.0,5,3,1,b3296,60,98,bhog,76,127,PRODUCT,invoice_0003.png,synthetic
Bhog,bhog,4,0,4,0,0,0,76,127,0.1189358372456964,0.3175,30,13,0.0469483568075117,0.0325,2.3076923076923075,5.968707559985366,1.0,5,3,1,shakti,36,127,atta,109,127,PRODUCT,invoice_0003.png,synthetic
Atta,atta,4,0,4,0,0,0,109,127,0.1705790297339593,0.3175,24,10,0.0375586854460093,0.025,2.4,5.484796933490655,1.0,5,3,1,bhog,76,127,10kg,137,127,PRODUCT,invoice_0003.png,synthetic
10kg,10kg,4,2,2,0,0,0,137,127,0.2143974960876369,0.3175,28,13,0.0438184663536776,0.0325,2.1538461538461537,5.899897353582492,1.0,5,3,1,atta,109,127,1,274,127,PRODUCT,invoice_0003.png,synthetic
1,1,1,1,0,1,0,0,274,127,0.4287949921752739,0.3175,7,10,0.0109546165884194,0.025,0.7,4.262679877041316,1.0,5,3,1,10kg,137,127,419.00,383,127,QUANTITY,invoice_0003.png,synthetic
419.00,419.00,6,5,0,1,0,1,383,127,0.5993740219092332,0.3175,40,10,0.0625978090766823,0.025,4.0,5.993961427306569,1.0,5,3,1,1,274,127,419.00,492,127,UNIT_PRICE,invoice_0003.png,synthetic
419.00,419.00,6,5,0,1,0,1,492,127,0.7699530516431925,0.3175,40,10,0.0625978090766823,0.025,4.0,5.993961427306569,1.0,5,3,1,419.00,383,127,lay's,36,149,ITEM_TOTAL,invoice_0003.png,synthetic
Lay's,lay's,5,0,4,0,0,0,36,149,0.056338028169014,0.3725,30,13,0.0469483568075117,0.0325,2.3076923076923075,5.968707559985366,1.0,6,3,1,419.00,492,127,classic,70,149,PRODUCT,invoice_0003.png,synthetic
Classic,classic,7,0,7,0,0,0,70,149,0.109546165884194,0.3725,42,10,0.0657276995305164,0.025,4.2,6.042632833682381,1.0,6,3,1,lay's,36,149,26g,116,149,PRODUCT,invoice_0003.png,synthetic
26g,26g,3,2,1,0,0,0,116,149,0.1815336463223787,0.3725,22,13,0.0344287949921752,0.0325,1.6923076923076923,5.659482215759621,1.0,6,3,1,classic,70,149,0.5,274,149,PRODUCT,invoice_0003.png,synthetic
0.5,0.5,3,2,0,1,0,0,274,149,0.4287949921752739,0.3725,18,10,0.028169014084507,0.025,1.8,5.198497031265826,1.0,6,3,1,26g,116,149,rs. 206.00,383,149,QUANTITY,invoice_0003.png,synthetic
Rs. 206.00,rs. 206.00,10,5,2,0,0,1,383,149,0.5993740219092332,0.3725,63,10,0.0985915492957746,0.025,6.3,6.447305862541213,1.0,6,3,1,0.5,274,149,103.00,492,149,UNIT_PRICE,invoice_0003.png,synthetic
103.00,103.00,6,5,0,1,0,1,492,149,0.7699530516431925,0.3725,40,10,0.0625978090766823,0.025,4.0,5.993961427306569,1.0,6,3,1,rs. 206.00,383,149,tata,36,171,ITEM_TOTAL,invoice_0003.png,synthetic
Tata,tata,4,0,4,0,0,0,36,171,0.056338028169014,0.4275,25,10,0.0391236306729264,0.025,2.5,5.525452939131784,1.0,7,3,1,103.00,492,149,sampann,65,171,PRODUCT,invoice_0003.png,synthetic
Sampann,sampann,7,0,7,0,0,0,65,171,0.1017214397496087,0.4275,56,13,0.0876369327073552,0.0325,4.307692307692308,6.591673732008658,1.0,7,3,1,tata,36,171,turmeric,125,171,PRODUCT,invoice_0003.png,synthetic
Turmeric,turmeric,8,0,8,0,0,0,125,171,0.1956181533646322,0.4275,51,10,0.0798122065727699,0.025,5.1,6.236369590203704,1.0,7,3,1,sampann,65,171,200g,180,171,PRODUCT,invoice_0003.png,synthetic
200g,200g,4,3,1,0,0,0,180,171,0.2816901408450704,0.4275,29,13,0.0453834115805946,0.0325,2.230769230769231,5.934894195619588,1.0,7,3,1,turmeric,125,171,2.5,274,171,PRODUCT,invoice_0003.png,synthetic
